username, created_at, lng, lat, text
Sayonical, Sun Jun 07 20:53:11 +0000 2020, -73.948775, 40.655138, 32 Stops to my friend's place in the Bronx. Welp. But the food at the end of this pilgrimage is gonna make this wor… https://t.co/XQfJgHiLOu 
harlemson2, Sun Jun 07 20:53:12 +0000 2020, -73.948775, 40.655138, @AyeThatsHoOtie Depends on which college kid you talking about 
diegoebarros, Sun Jun 07 20:53:12 +0000 2020, -87.732013, 41.833585, I mean. No le quedaba otra. 
ShorteeMacShort, Sun Jun 07 20:53:12 +0000 2020, -86.791549, 36.200008, @HouseOfJCurtis Idk why you insist on doing this to me 🙄 
Iris_Vazquez, Sun Jun 07 20:53:12 +0000 2020, -74.724323, 40.073041, @SassyWineMama Yes, when I'm around others and at work it's required. 😷 
UnkleSilk, Sun Jun 07 20:53:12 +0000 2020, -80.206717, 26.700978, Michele Obama got me feeling like a 2020 graduate cuh 
ohkayshyy, Sun Jun 07 20:53:12 +0000 2020, -80.748747, 32.189802, @l0ndonnnnn im going for my bdayyy 
artsandcry, Sun Jun 07 20:53:12 +0000 2020, -122.435979, 37.770657, Me: I’m going to be cautious and smart throughout shelter in place *vegas opens up*Me :immediately in the group… https://t.co/In9Ny3kR7d 
GAnjanette_, Sun Jun 07 20:53:12 +0000 2020, -86.680738, 32.576227, Normalize telling men when they don't need to wear magnum size condoms 
tasha8806, Sun Jun 07 20:53:12 +0000 2020, -77.604684, 41.117936, Come see us at @bapsrace entrance for @LucasWolfe5w apparel!!! 
rymankoly, Sun Jun 07 20:53:12 +0000 2020, -117.104989, 32.810012, @ex_Tesla See all the a.holes who started GoFundMe to profit from her death. Too many fucking a.holes in this worl… https://t.co/OOnb9WiaCu 
lobster_llc, Sun Jun 07 20:53:12 +0000 2020, -69.111237, 44.107980, Scallops! https://t.co/nkBGMrt0P0 
Jay_Da_Villain, Sun Jun 07 20:53:12 +0000 2020, -83.963842, 35.982470, I knew it!! 
BlRemaley, Sun Jun 07 20:53:12 +0000 2020, -75.495860, 40.658794, ...by Sarah Picon... https://t.co/xJ5DEK58Wf 
VanCitySyd, Sun Jun 07 20:53:13 +0000 2020, -123.123581, 49.257639, god facebook is fucking annoying 
JGS1888, Sun Jun 07 20:53:13 +0000 2020, -73.652927, 42.670703, See his own comments on.The Irish.Native Americans.Indians.Aborigines.Actually basically anyone not English An… https://t.co/7lHlaluYFF 
phatdisastr, Sun Jun 07 20:53:13 +0000 2020, -105.605821, 41.308163, @shelby12799 FOR REAL I was like lady 🤣🤣🤣🤣 
Samia0211, Sun Jun 07 20:53:13 +0000 2020, -79.297170, 43.665870, #serenity#whenskymeetswater💙#longday#exausted#peace @ Kew Beach https://t.co/E0RlJxLfHu 
ambercakess_, Sun Jun 07 20:53:13 +0000 2020, -82.324702, 28.224502, I thought this too but I’ve never gotten 1🥴 or have I?🤔 
jfair9, Sun Jun 07 20:53:13 +0000 2020, -90.158017, 32.230987, Yes, within reason. Are we swinging opened, or separate open?? You have to have a good level of trust and communica… https://t.co/o3pXSofU2S 
Boyd_2650, Sun Jun 07 20:53:13 +0000 2020, -96.550706, 33.041654, @sgonnawin2020 Staying home would be better than voting for Biden who isn’t mentally capable of being President And… https://t.co/Q9uymMqZzx 
Slopez210, Sun Jun 07 20:53:13 +0000 2020, -118.411907, 34.020789, Anyone need a Toyota Prius?!? 🤔🤔 
OnikaDMcLean, Sun Jun 07 20:53:13 +0000 2020, -73.948775, 40.655138, A.R. &amp; Jamaal Bernard | "Reacting To Racism? Know Your Lane" | Christian... https://t.co/kmOsxkcJBK via @YouTube 
2letters2words, Sun Jun 07 20:53:13 +0000 2020, -96.835249, 33.150140, @atrupar Science disagrees. https://t.co/luKemvoQ3f 
DylanTweetin, Sun Jun 07 20:53:14 +0000 2020, -118.411907, 34.020789, “Who Killed Malcolm X?” on Netflix Spoiler alert: the FBI 
sinnocent_, Sun Jun 07 20:53:13 +0000 2020, -115.038337, 36.006256, passenger seat https://t.co/wqusjH0oNC 
Cali_Raee, Sun Jun 07 20:53:14 +0000 2020, -76.069946, 36.802541, If you’re going to add me and delete me on snap every weekend. Don’t even bother adding me back. You’re not worth my time clearly. 
usaaussie1, Sun Jun 07 20:53:14 +0000 2020, -114.143262, 45.494552, @WhiteHouse @Mike_Pence No is was Trumps inactions that killed Americans’ 
ChrisPeriod_, Sun Jun 07 20:53:14 +0000 2020, -84.433106, 33.767195, @dsuccess 😂😂☠️☠️😂😂😂😂😂😂😂OMGGGGG!!!  Somebody just reminded me about that!!!😂😂😂😂❤️ 
thelonesega, Sun Jun 07 20:53:14 +0000 2020, -117.320879, 33.226316, Human Rights Campaign: Justice For Ahmuad Arbery - Sign the Petition! https://t.co/YhuSEaVatt via @Change 
SSHobbs, Sun Jun 07 20:53:14 +0000 2020, -75.386460, 39.145024, @dprobbob @DoYouEvenLif Got me by a year+ 
AdissonHenders1, Sun Jun 07 20:53:14 +0000 2020, -84.940556, 32.360056, Do you think I care if you come after me? You’re not hurting me in any way. So if y’all ou wanna stop that low and… https://t.co/39JAX2z1dz 
CarlynTechTalk, Sun Jun 07 20:53:14 +0000 2020, -84.433106, 33.767195, @kikimancy @Neesarbar_ Okay, I’m going to work on being more intentional about this. Thank you 🙏🏾 
tommybertalott1, Sun Jun 07 20:53:14 +0000 2020, -119.636189, 36.830799, @blckbuttrfly1 👊 
Bigclitleelee1, Sun Jun 07 20:53:14 +0000 2020, -85.722346, 38.195555, @Theartemixxx2 @KatXxXSugar @PinkKandiShoppe @TheArtemixxx ✊🏿✊🏿✊🏿✊🏿 
Hallywood_13, Sun Jun 07 20:53:14 +0000 2020, -74.106366, 40.670783, Thanks to everyone buying shirts !!! 
churrlez, Sun Jun 07 20:53:15 +0000 2020, -111.880240, 40.688518, @RealMichael44 @20America20 @DeAnna4Congress Eh. Im not proud to be white. What is there to be proud of? Enslaving… https://t.co/dhpxS5hTD5 
illtwill813, Sun Jun 07 20:53:15 +0000 2020, -90.046692, 34.948131, I wish a cracka would try me like that 😭 i swear imma beat the shit out of them 
Ibanezst50, Sun Jun 07 20:53:15 +0000 2020, -79.861034, 35.170499, Guess it's time for we the People to act!🔥🔥🔥🔥✋🤐 
CoachRippa3000, Sun Jun 07 20:53:15 +0000 2020, -83.173867, 32.678207, Shawty wanna live this fast life. Shawty wanna get her bread right 
CousynLauren, Sun Jun 07 20:53:15 +0000 2020, -117.905645, 33.663609, @mtracey I think Bernie would be on board with all of these radical ideas 
ryansongalia, Sun Jun 07 20:53:15 +0000 2020, -73.831187, 40.670879, @flowerchildrays 163rd St and Oak Ave heading back to Main Street 
WTP2019, Sun Jun 07 20:53:15 +0000 2020, -76.295896, 36.763216, @HORNBOY20 Thank you 😘 
urahoethatsyi, Sun Jun 07 20:53:15 +0000 2020, -87.574691, 38.003467, So uh....a man just batked at some ducks at the park. 
RyanLoseke, Sun Jun 07 20:53:15 +0000 2020, -99.680903, 41.500730, @koinzangreg @kb1024 Silencer not a Winchester 
yrc21, Sun Jun 07 20:53:15 +0000 2020, -80.181835, 38.920142, @GreatBrianLast I believe @TheJimCornette has found his new favorite pizza establishment. 😂 
BroManDale, Sun Jun 07 20:53:15 +0000 2020, -105.123320, 39.685852, @TrevorJudge Heeeyyyyy. Look who gained a follower. I’m Dale aka BroManDale haha nice to meet you man. 
RSpurga, Sun Jun 07 20:53:15 +0000 2020, -73.968542, 40.780709, @PressSec @FaceTheNation @EsperDoD Trump clearing the way to launch a putsch just like his idol Hitler and attack a… https://t.co/q8yiWdshLM 
ShirleyImMilk, Sun Jun 07 20:53:15 +0000 2020, -77.014398, 38.898603, Hey @Starbucks ! Love the Golden Turmeric! The new bag is great too.. sits up nicely and easy to pour. Great job! https://t.co/Q4WEatnjPd 
AlAboutNothing, Sun Jun 07 20:53:16 +0000 2020, -122.044814, 37.592159, I am so old that if I marched people would point at me and say "Look! It's the origin of DIRT! " 😎 @CNN @MSNBC… https://t.co/1dqAxsKeXz 
ChangPants, Sun Jun 07 20:53:16 +0000 2020, -115.128846, 36.136412, Agree. 
mryannagy, Sun Jun 07 20:53:16 +0000 2020, -77.604684, 41.117936, Who gives a fuck what this parasite thinks? 
muvaoftwo___, Sun Jun 07 20:53:16 +0000 2020, -85.812235, 33.678802, my stomach hurt so bad wtf is wrong w/ me 🥺 
MadrecitaHomes1, Sun Jun 07 20:53:16 +0000 2020, -106.632718, 35.117002, 😂🤣 
tmj_AK_skltrd, Sun Jun 07 20:53:16 +0000 2020, -147.610070, 64.841588, WinnCompanies is hiring in #FortWainwright, AK! Click the link in our bio to apply: General Maintenance Technician #SkilledTrade 
ChefYaroch, Sun Jun 07 20:53:16 +0000 2020, -87.732013, 41.833585, @Venzaian U misunderstand me love. I have no right to tell a woman she can do with her body. But everyone has civil… https://t.co/91axiR5j1E 
LWahlig, Sun Jun 07 20:53:16 +0000 2020, -93.800000, 41.561500, Sneak Peek~ Szalay Family. When your first photo looks this good, you KNOW it’s going to be a great session!!  Who… https://t.co/Q70uRgrozc 
tmj_njn_sales, Sun Jun 07 20:53:16 +0000 2020, -74.115661, 40.979385, See our latest #Ridgewood, NJ #Sales job opportunity and click the link in our bio to apply: Sales Lead at Chico's 
21vinns, Sun Jun 07 20:53:16 +0000 2020, -81.526530, 41.523913, I want some roosters so bad but we don’t have it in Cleveland. https://t.co/QeEY3wiF94 
tmj_hi_retail, Sun Jun 07 20:53:16 +0000 2020, -157.828544, 21.279177, Want to work at Starbucks? We're hiring in #Honolulu, HI! Click the link in our bio for details on this job and mor… https://t.co/UnOaqTEzXy 
B_is_better, Sun Jun 07 20:53:16 +0000 2020, -82.672903, 27.795720, Feeling so so so many emotions and conflicts and in the midst of that I have my own personal pain I’m dealing with.… https://t.co/Uber6jBMUM 
Peggysm29007120, Sun Jun 07 20:53:16 +0000 2020, -82.688040, 28.325042, https://t.co/IPLfcmLUCk 
davidnelsonORL, Sun Jun 07 20:53:17 +0000 2020, -83.804475, 27.698682, @amandafarinacci On his way to a Giraffe Lives Matter rally. 
FitBlonde19, Sun Jun 07 20:53:16 +0000 2020, -87.962102, 41.618612, @lululemonexpert https://t.co/znwmYO6rWb 
zappafaye, Sun Jun 07 20:53:17 +0000 2020, -82.845223, 41.277219, Here’s a song for you… Fat Old Sun - Live BBC Radio Session, 16 July 1970 by Pink Floydhttps://t.co/r2SCP2V4wTThe… https://t.co/rrIYBrouVD 
wakehealthjobs, Sun Jun 07 20:53:17 +0000 2020, -80.244216, 36.099860, Want to work in #WinstonSalem, NC? View our latest opening: https://t.co/4UBtGHfeAW #Nursing 
Mel102208, Sun Jun 07 20:53:17 +0000 2020, -91.401008, 30.937336, @Misscircle @ThatEricAlper https://t.co/ypwT7wExWl 
EvanTheAgent, Sun Jun 07 20:53:17 +0000 2020, -111.696468, 40.295113, Happy birthday to @WMU_Football finest, new @Eagles OL @Luke_Juriga56 ✊✊✊ https://t.co/3Q7PTVb5Q6 
DaysLeft4Trump, Sun Jun 07 20:53:17 +0000 2020, -77.038724, 38.897680, @ArthurSchwartz @DonaldJTrumpJr @RadioKitty @omriceren 7 Months, 12 Days, 20 Hours, 7 Minutes, and 29 Seconds 
RAR3HOUSE, Sun Jun 07 20:53:17 +0000 2020, -118.411907, 34.020789, THIS WEDNESDAY KICKS OFF OUR 1ST OFFICIAL PRODUCERS LIVESTREAM FEATURING SOME OF OUR FAVORITES! TAG A PRODUCER THAT… https://t.co/oJK45cusCA 
tmj_cle_retail, Sun Jun 07 20:53:17 +0000 2020, -80.818417, 41.237557, This job might be a great fit for you: STORE MANAGER CANDIDATE in WARREN, OH - https://t.co/FSiDztJIIH #Retail #Warren, OH 
Haluk16338127, Sun Jun 07 20:53:17 +0000 2020, -122.435979, 37.770657, @29mustafaeser @Emiroglum @saitaraz29 @RidvanDilmen8 Yarrağım onun yerine sen cevap ver hadi bekliyorum şimdi https://t.co/3weBcD7XTf 
YaBoyJersey, Sun Jun 07 20:53:17 +0000 2020, -74.508969, 39.446196, I dead thought he was Nicki at first 
KandiSamples, Sun Jun 07 20:53:17 +0000 2020, -94.370308, 35.357253, I forgot to post today’s mask. Like the shirt? 😆 https://t.co/9RccgvFCw2 
bambinoscott, Sun Jun 07 20:53:17 +0000 2020, -118.304663, 33.945234, Me:I’m prolly finna come right there           Bobby: why prolly ? 😹😹😹😹 
ORIGINALJOEJ, Sun Jun 07 20:53:17 +0000 2020, -83.381166, 42.571954, Every time ... even when wit shit straight 🤦🏾‍♂️ https://t.co/gc3IX8EOL5 
astrostarbright, Sun Jun 07 20:53:17 +0000 2020, -83.804475, 27.698682, @BlakeMycoskie please help me find organizations to match my goal to ensure all 75 youth are bailed out and their r… https://t.co/FdzDalw3n0 
GoinToCanada, Sun Jun 07 20:53:17 +0000 2020, -74.612821, 40.610755, @debramayberry @BarneysNose Omg this is an amazing idea. 
awkwardsarahhh, Sun Jun 07 20:53:17 +0000 2020, -98.540651, 29.417501, @filipinahipstur Lmfao! Nothing he just popped up on my ig people to follow I ain’t heard of him or from him in years 😂😂 his annoying ass 
DCapperelli, Sun Jun 07 20:53:18 +0000 2020, -120.389538, 37.990109, @Zo_bo_fo_sho Wow! 
JVondraQHHSFBHC, Sun Jun 07 20:53:18 +0000 2020, -118.218727, 34.655540, Congratulations to @jason_an9 on receiving an offer from Benedictine College! #NAIA #D1 #EarnTheRight @qhhsfootball… https://t.co/ffXNwpa82c 
amarahair1234, Sun Jun 07 20:53:18 +0000 2020, -86.791549, 36.200008, God is Good! Have a Blessed Day! 
FrankMargani, Sun Jun 07 20:53:17 +0000 2020, -79.378276, 43.679104, Anyone know the history/ significance of these? They’re well protected and marked. Looks like they’ve been charred.… https://t.co/DQ5L8YBliS 
a_guidarelli, Sun Jun 07 20:53:18 +0000 2020, -97.065563, 47.907497, @Oakhurst_WX Problem is it’s moving into colder dews. I think I’m gonna stick to I-29 and see if anything pops more northwest 
jdouglaslittle, Sun Jun 07 20:53:18 +0000 2020, -123.123581, 49.257639, @LouontheLeft Boards of education cannot fix poverty, but they can improve education results. How do "streamers" ex… https://t.co/9dIV1uTMeU 
TheBeefRing, Sun Jun 07 20:53:18 +0000 2020, -80.332605, 43.402109, @timspringdale14 Hahaha that may be the final Boss level 
MayoriEllison, Sun Jun 07 20:53:18 +0000 2020, -90.063763, 29.876808, @M_Jani8 😞😞I feel ur pain man 
rebeccacorall, Sun Jun 07 20:53:18 +0000 2020, -83.173867, 32.678207, Why they gotta do my boy like that 💀💀 
drisclaw, Sun Jun 07 20:53:18 +0000 2020, -70.906327, 42.475527, @FLOTUS @POTUS @EmmanuelMacron They fought for democracy which your husband is destroying. 
HaysLife4, Sun Jun 07 20:53:18 +0000 2020, -79.861034, 35.170499, Best throw I’ve ever seen 
jseven__, Sun Jun 07 20:53:18 +0000 2020, -90.011008, 29.982601, Party yesterday was Lit lit 
iamkingdash, Sun Jun 07 20:53:18 +0000 2020, -83.173867, 32.678207, @ScorpioStingg Again, I’m sure everybody who is deemed as “attractive” can say they’ve turned people down. So I rep… https://t.co/6noXgkL2vR 
CEO_TRALE, Sun Jun 07 20:53:18 +0000 2020, -87.478814, 41.638191, O block was bussin last night 
djorden12, Sun Jun 07 20:53:19 +0000 2020, -117.782360, 33.689732, Let’s go #ManUtd 
joao_g_braga, Sun Jun 07 20:53:19 +0000 2020, -97.285913, 32.779967, Change/Add some letters/words so the actors/actresses names become a food. I’ll start: Melon DeGenerisYour turn. 
LordTowne, Sun Jun 07 20:53:19 +0000 2020, -115.223125, 36.232915, https://t.co/VlEUyN69gZ 
SuzyVanderhoosy, Sun Jun 07 20:53:19 +0000 2020, -120.882482, 47.273022, @BerniesBarber1 Now following you 💜💜💜 
expiredomar, Sun Jun 07 20:53:19 +0000 2020, -75.800141, 45.248791, It’s a trap 💀💀💀 
coachkeith_1k, Sun Jun 07 20:53:19 +0000 2020, -118.068689, 33.866965, #Arizona secures a STRAIGHT DAWG out of NorCal. Severely under-valued Nationally but will be a big time player in t… https://t.co/IH2WZYw9Kl 
6633north, Sun Jun 07 20:53:19 +0000 2020, -118.400264, 33.916649, @trishacullen Yes 
CastellKim, Sun Jun 07 20:53:19 +0000 2020, -81.089427, 33.913459, @VonWolf9 Thank you! 
barry_cassell, Sun Jun 07 20:53:19 +0000 2020, -80.846785, 35.209059, Why it feel so good out? 
JasonLawrence14, Sun Jun 07 20:53:19 +0000 2020, -81.820177, 41.369999, @VisualsbyDevin @brittany_bollig She’s 22 ?? The meth made her look at least 40 
TymeDwn23, Sun Jun 07 20:53:19 +0000 2020, -85.768241, 37.822244, https://t.co/clRYzpvSMy 
tech702mike, Sun Jun 07 20:53:19 +0000 2020, -115.234435, 36.018805, Don’t forget, for every youtuber worried about their income from YouTube dropping, there’s 10 youtubers spending hu… https://t.co/yEpzIVLCfN 
BaileyCarlin, Sun Jun 07 20:53:20 +0000 2020, -73.948775, 40.655138, Wow. The Minneapolis City Council members will announce their commitment to DISBAND the city’s police department https://t.co/DXbd6eoD3B 
typed_by_ben, Sun Jun 07 20:53:20 +0000 2020, -77.357365, 37.623306, @bartsimsonreal part 8 
iAmEnrique_, Sun Jun 07 20:53:20 +0000 2020, -80.926628, 33.631140, https://t.co/nWjmqXuFfe 
ironmindcr8tion, Sun Jun 07 20:53:20 +0000 2020, -97.135638, 32.701850, The very best ever. He is the reason&amp; inspirational spark that made me the person I am &amp; continue to strive to be.… https://t.co/trVWdY6Bxn 
valeriamoly, Sun Jun 07 20:53:20 +0000 2020, -107.342056, 24.662488, Que coraje que ya todo mundo se anda reuniendo con sus amigos y yo queriendo ver a los míos 🥺 
judgelanceito_, Sun Jun 07 20:53:20 +0000 2020, -77.477966, 37.611318, Good on you @NASCAR. @stevephelps  https://t.co/2iHPECmQeG 
Folieadeux16, Sun Jun 07 20:53:20 +0000 2020, -81.215492, 37.258311, @PsychoMetalHed @JulieReichwein1 No kneeling to the BLM jackasses with this crew ! 
Marisol_SayWhat, Sun Jun 07 20:53:20 +0000 2020, -122.085776, 37.641271, @vanessaaagee No, ni empiecen a decir lmao 
Jcloinart, Sun Jun 07 20:53:20 +0000 2020, -82.914576, 42.584895, It’s going down! https://t.co/W6FJyaGyuS 
Maurice46478372, Sun Jun 07 20:53:20 +0000 2020, -81.367773, 28.501678, @HoarseWisperer the media is conservative and racist friendly there's nothing Donald can say or do that the media w… https://t.co/l7dRsnqekr 
matteww00, Sun Jun 07 20:53:20 +0000 2020, -100.076888, 31.168893, my gf rly b my whole world 🤲🏼🌎 
NishiokaPhilip, Sun Jun 07 20:53:20 +0000 2020, -156.459416, 20.755341, How you make your money is more important than how much you make 💯 
jennife76837456, Sun Jun 07 20:53:21 +0000 2020, -82.669467, 40.365160, @GovMikeDeWine Hey If All Lives Mattered To you, You could have possibly Saved 80. To bad they didn’t have the right seat in society 
MarieYoder12, Sun Jun 07 20:53:21 +0000 2020, -82.669467, 40.365160, @GovMikeDeWine @DrAmyActon The masks area JOKE!! 10 HRS IN A HOT FACTORy THIS IS CAUSING PANIC ATTACKS AND HEART AT… https://t.co/YHoQcYCjL3 
GradybabyMunk, Sun Jun 07 20:53:21 +0000 2020, -83.173867, 32.678207, Honey I shrunk the kids is a classic 
osayiedigin, Sun Jun 07 20:53:21 +0000 2020, -95.446486, 29.838495, @xrevxe thank u 😘 
geoffcmason, Sun Jun 07 20:53:21 +0000 2020, -93.105649, 44.941516, @theappeal you've a factual error in your otherwise excellent article, 'MINNEAPOLIS CITY COUNCIL MEMBERS ANNOUNCE I… https://t.co/WQ9oyM5PDn 
Carman_D, Sun Jun 07 20:53:21 +0000 2020, -85.870940, 37.698972, @Murky__Meg Do you think Prince Harry changed out of his traditional grey polo shirt?..lol So this is coming out th… https://t.co/yb24ZmFyEL 
tennesseebandit, Sun Jun 07 20:53:21 +0000 2020, -85.978600, 35.830522, @SithFitness @SpookyUnagi https://t.co/PEAlaySDqB 
jason10232005, Sun Jun 07 20:53:21 +0000 2020, -74.117790, 40.076116, Time ... https://t.co/TlaoddNaMv 
dhunt64817, Sun Jun 07 20:53:21 +0000 2020, -79.420865, 38.003376, @realDonaldTrump Feeling safe now! https://t.co/4zZvSzLzTa 
dmkoffler, Sun Jun 07 20:53:21 +0000 2020, -73.948775, 40.655138, Looks like the child-Mayor of Minneapolis ate shit for nothing 
zhunchoss, Sun Jun 07 20:53:22 +0000 2020, -95.446486, 29.838495, bookie is the besttttt to ever do it 💕 
scottjblair, Sun Jun 07 20:53:22 +0000 2020, -117.998733, 33.692542, @hughhewitt Watching FOXNews literally makes you more ignorant. https://t.co/7hsNDhupWo 
TonySavicki, Sun Jun 07 20:53:22 +0000 2020, -84.539813, 39.137038, Welp I call bullshit on this... https://t.co/4ldLb2AitY 
THEAdrianPearce, Sun Jun 07 20:53:22 +0000 2020, -95.446486, 29.838495, They DEEEEEEP 
LaimaSmith1, Sun Jun 07 20:53:22 +0000 2020, -92.342322, 34.721886, @PostaToma @pantomath__ @realDonaldTrump Your crazy. This wasn’t violence by the police against protesters? Get you… https://t.co/lLTvo1p6el 
MaraTeresaMart7, Sun Jun 07 20:53:22 +0000 2020, -99.454676, 27.532077, @robertasena85 @victoriaruffo31 Totalmente de acuerdo ☝️ 
kailuabicycle, Sun Jun 07 20:53:22 +0000 2020, -157.735838, 21.390696, ＪVISA〜起業(E投資VISA取得)〜5年後GC申請にて取得(面接は赤坂アメリカ大使館で2回一回はココで。) 
Klweir17, Sun Jun 07 20:53:22 +0000 2020, -80.112903, 26.533486, Why he got a better lace than most female rappers 💀 
__gregX, Sun Jun 07 20:53:22 +0000 2020, -83.173867, 32.678207, You won’t treat me like nobody, I’m the catch. 
UncleSaltyJr1, Sun Jun 07 20:53:22 +0000 2020, -71.204591, 42.505534, My neighbor behind me boyfriend’s so scared of me he can’t even look at me when he makes a rare appearance in her b… https://t.co/f2C3LyXKAa 
vic_tori_UHHHH, Sun Jun 07 20:53:22 +0000 2020, -84.841098, 33.912249, my boyfriend is so fucking cute when he’s sleeping omg 🥺🥺🥺🥺 
swoolbright1, Sun Jun 07 20:53:22 +0000 2020, -88.409391, 33.507615, Don't you mean Michael 
StanleyPorsche, Sun Jun 07 20:53:22 +0000 2020, -80.193600, 25.775100, #facts💯 @ Miami, Florida https://t.co/wjm43i24uX 
Hayyy_Ana, Sun Jun 07 20:53:22 +0000 2020, -97.432425, 27.737151, @lynetterrrrr Dude same! Or any minor inconvenience 😭 
RussAmer54, Sun Jun 07 20:53:23 +0000 2020, -77.068830, 38.790982, @JKaiff @Ravenallo4ka Че-че- Апокалипсис 
shahdysr, Sun Jun 07 20:53:23 +0000 2020, -87.967292, 43.056722, Somebody smoke at the lake with me 🥺 
Tontolao1, Sun Jun 07 20:53:23 +0000 2020, -117.924894, 34.099496, https://t.co/ZzWvYeYCrZ 
dbearak, Sun Jun 07 20:53:23 +0000 2020, -73.948775, 40.655138, @KFILE It should have been two 
chriskern11, Sun Jun 07 20:53:23 +0000 2020, -98.319925, 38.498196, It was such a good weekend being able to go camping with some friends and get away from everything for a little bit. 
bella_jonny_des, Sun Jun 07 20:53:23 +0000 2020, -72.816802, 41.456581, @RemyWarrior Thank you he is such a good boy he’s my little sidekick my shadow is everybody else called him is 
LilDanBord, Sun Jun 07 20:53:23 +0000 2020, -86.011649, 40.050298, This is incredible 
theProgSoapbox, Sun Jun 07 20:53:23 +0000 2020, -77.014398, 38.898603, You want to reform this lol. Okay. 2 nearly kill an elderly man and then falsify what actually happened. Their coll… https://t.co/hT7wMCZ7In 
raymurfspud, Sun Jun 07 20:53:23 +0000 2020, -73.831187, 40.670879, @AlemanninSued We see you. 
MabryMindy, Sun Jun 07 20:53:23 +0000 2020, -89.922029, 35.133521, I haven't! 
tofuguns, Sun Jun 07 20:53:23 +0000 2020, -122.330602, 47.614817, This democracy in action you fucking bootlickers. 
PhilFingar, Sun Jun 07 20:53:24 +0000 2020, -110.044783, 46.679800, This needs to go viral RT RT RT RT RT RT 
briancyork, Sun Jun 07 20:53:24 +0000 2020, -87.732013, 41.833585, @stbano6598 @rebelwill864 @chicagosmayor Cops aren't arresting or ticketing people for going there. CPD has lost al… https://t.co/bDG9jDd8m4 
Biscuitsngabey, Sun Jun 07 20:53:24 +0000 2020, -79.944222, 39.630046, She only likes me 4 my truck. https://t.co/R8gjZO17BC 
MattHitch, Sun Jun 07 20:53:24 +0000 2020, -77.014398, 38.898603, @GovHowardDean Pundits will pundit. 
DESCOLONIZADORA, Sun Jun 07 20:53:24 +0000 2020, -85.285047, 37.112678, we outnumber pigs with our phones @ Police Brutality https://t.co/Akgi1J5FzV 
lobster_llc, Sun Jun 07 20:53:24 +0000 2020, -69.111237, 44.107980, @ChefGruel How much does a bag of these go for over there in CA? https://t.co/71eqYYxAvR 
aiyanachanell, Sun Jun 07 20:53:24 +0000 2020, -76.870854, 38.903460, Can somebody help me figure out what I should do for my birthday? 
EinstokAlfur, Sun Jun 07 20:53:24 +0000 2020, -82.640141, 27.510810, @viviannevee Literally trying to quit drinking using kombucha 
crawfordsjonah, Sun Jun 07 20:53:24 +0000 2020, -86.145320, 39.583039, yes https://t.co/1SUCscwidi 
jeffreyjay720, Sun Jun 07 20:53:25 +0000 2020, -74.153947, 40.572376, Hopefully never have to experience something like this ever again. 
AZHbomb, Sun Jun 07 20:53:24 +0000 2020, -112.097041, 33.541616, window visit with my little mom in memory care.😥 https://t.co/hq8xK93ISl 
Austin_Starr30, Sun Jun 07 20:53:25 +0000 2020, -115.135165, 36.060964, My boy is really like that on the sticks! @Girrnus 
waccamatt, Sun Jun 07 20:53:25 +0000 2020, -81.042917, 34.027849, @deerretlaw It sure does. 
nyctriguy2015, Sun Jun 07 20:53:25 +0000 2020, -122.435979, 37.770657, @daddythong1 @PlayerCalvy Fuckin hot.  Love taking it like that! 
RECKLESS_CHRIS, Sun Jun 07 20:53:25 +0000 2020, -72.718719, 41.774343, 🌺 https://t.co/PxQlFZ724m 
lillaurendaboss, Sun Jun 07 20:53:25 +0000 2020, -80.846785, 35.209059, It’s tooooo hot for weave 🥵 
ArianaMountWTGS, Sun Jun 07 20:53:25 +0000 2020, -80.699022, 32.194670, The crowd ahead of the Black Lives Matter rally in Chaplin Park on Hilton Head Island https://t.co/Cfdn5iDuu3 
urastalkerbitch, Sun Jun 07 20:53:25 +0000 2020, -98.319925, 38.498196, So happy to have my babies!!!!!! https://t.co/f1k82IFj7H 
babowling12, Sun Jun 07 20:53:25 +0000 2020, -77.006645, 34.663865, Day two of the “will it or won’t it spin up a waterspout” vacation. Either way it’s photogenic AF. 😍😍📍 Emerald Is… https://t.co/bJFk3ZpH3f 
Shemeatress, Sun Jun 07 20:53:25 +0000 2020, -87.875703, 41.991771, Dude from the Dog Park said I could blow him on camera but he surprised me by just blowing me 🙈🥴🤣🤣🤣Saturday is go… https://t.co/Z3LlpkNgM9 
Nory48233884, Sun Jun 07 20:53:26 +0000 2020, -73.831187, 40.670879, Julio por favor respira profundo qué sobra tiempo. 
Jose_A_Santiago, Sun Jun 07 20:53:26 +0000 2020, -106.417430, 31.793368, Not looking good. I wonder how they will spin it against President Trump. But really we all know it’s their attempt… https://t.co/YFCpxYwwXV 
jessicadragon7, Sun Jun 07 20:53:26 +0000 2020, -82.063185, 33.440717, @briweeby Good afternoon beautiful 
tmj_stl_transp, Sun Jun 07 20:53:26 +0000 2020, -90.377619, 38.432832, If jobs with titles like "CDL Driver Residential - Class A or B" sound appealing to you, follow us to hear about th… https://t.co/34dbMr7Hip 
WDSPRMaven, Sun Jun 07 20:53:26 +0000 2020, -94.675094, 38.931549, Connecting KC: @kccollective_ works to stop 'talking too much and not doing a lot' https://t.co/gFy2udVEVX via @KCBizjournal 
